,q10,q50,q90,truth,$btc_dom,$fg_index,$high_vol_flag,$momentum_10,$momentum_25,$momentum_5,$realized_vol_6,$relative_volatility_index,OPEN1,RSV1,RSV2,RSV3,VOLUME1,btc_dom_high,btc_dom_low,btc_std_7d,btc_zscore_14d,fg_extreme_fear,fg_extreme_greed,fg_std_7d,fg_zscore_14d,vol_extreme_high,vol_extreme_low,vol_high,vol_low,vol_momentum_scaled,vol_raw,vol_raw_decile,vol_raw_momentum,vol_risk,vol_scaled,vol_regime_low,vol_regime_medium,vol_regime_high,momentum_regime_trending,momentum_regime_ranging,regime_low_vol_trending,regime_low_vol_ranging,regime_high_vol_trending,regime_high_vol_ranging,regime_stability,spread,abs_q50,market_variance,prediction_variance,total_risk,enhanced_info_ratio,info_ratio,potential_gain,potential_loss,prob_up,expected_value,variance_regime_low,variance_regime_medium,variance_regime_high,variance_regime_extreme,signal_thresh_adaptive,effective_info_ratio_threshold,economically_significant_traditional,economically_significant_expected_value,economically_significant_combined,economically_significant,high_quality,tradeable,q50_x_low_variance,q50_x_high_variance,q50_x_extreme_variance,q50_x_trending,spread_x_high_variance,vol_risk_x_abs_q50,enhanced_info_ratio_x_trending,signal_to_variance_ratio,variance_adjusted_signal,signal_rel,signal_tier,kelly_position_size,signal_tanh,side,signal_strength,position_size_suggestion
variance_regime_low,0.4167477110752377,-0.10129754446055561,-0.46760536326051294,-0.0061811715312195285,-0.03296438799130393,-0.021920593339660985,-0.24733961328531653,-0.0031493327132324006,-0.0052164429632672125,-0.005485347116667735,-0.4862074412523454,-0.3656744948538034,-0.0014998024395311658,-0.011129430713038341,-0.01361075825941934,-0.014409688829141093,-0.0039367216176125625,-0.07794287341050145,0.004646291035710708,-0.23091136978092358,-0.05460499184763299,-0.1298183475394914,-0.12665948245269743,-0.1731823104038515,0.017505066046172933,-0.22466303210371083,0.4031288551751539,-0.3897507033047583,0.5147616463217517,-0.07616550229398542,-0.4862074412523454,-0.5679720463247179,-0.07616550221095475,-0.1540222513878428,-0.4353542364673545,,,,,,,,,,0.07137083485707585,-0.4710558625032372,-0.16985675206172635,-0.1540222513878428,-0.264844555718143,-0.4979256591493672,0.35013337702329,0.2247695392597059,-0.4465528869116726,-0.4378474275794284,-0.04000258444697162,-0.05430150342153044,1.0,-0.5345118736236512,-0.32734307862769285,-0.21822815756547032,-0.6032269477622854,-0.6475221787173548,0.09580076455367988,-0.16379428958738912,-0.1492474483641305,-0.16379428958738912,,-0.16379428958738912,0.22814828867483727,-0.12032438442190434,-0.09442447064545965,,-0.3046403139744275,-0.13365993366610102,,-0.1197232611008738,-0.09232270026281617,0.1814942190319984,0.16924071653838324,-0.003586157205539488,0.1836448948221985,-0.1651949192778585,0.012087942972078916,-0.15343980579005345
variance_regime_medium,0.07851619365704393,0.018447975163468834,-0.06827352977401616,0.005008101965774591,-0.003511720701854216,0.03833644123419486,-0.07708915265384646,0.015787383610786437,0.025658279746695604,0.010485058621232519,-0.20282128110059272,-0.027245562861655647,-0.009475044416583108,0.0067725990131891085,0.004802004851096526,0.006901801565108503,0.002451765762216222,-0.009101895086569224,0.02241921555975196,-0.05885460997113663,-0.006464764115310041,-0.039520413782984966,-0.0009005480063351917,0.012413591157571513,0.06681410787831912,-0.21465436968083307,-0.1716868838903212,-0.14998134938106328,-0.12572246037527376,-0.05763995962243093,-0.20282128110059272,-0.014039415395592777,-0.05763995960805088,-0.1327575989270101,-0.05869330589012816,,,,,,,,,,0.021189719407716717,-0.07823331203709018,0.034837916291005806,-0.1327575989270101,-0.12097496356257838,-0.17334554907776636,-0.017450644573496182,-0.016493163090558028,-0.07715077154764391,-0.06960886581002028,0.030821782486192197,-0.011261035670290126,-0.5345118736236512,1.0,-0.40823883622326285,-0.27215852386174616,-0.1860275652680002,0.04250393514293081,0.026742488557688675,-0.011638842127080632,-0.005496550601911099,-0.011638842127080632,,-0.011638842127080632,-0.12194796924361904,-0.15005995199778518,-0.11775943505175551,,-0.3799255746142016,-0.11801531703925473,,0.10668345597042835,0.03478160716333009,0.057393745175302234,0.034987629469105774,0.0005968172503062616,0.05299885751586075,-0.0006676959700144163,0.027960478663510497,0.0053194818272538184
variance_regime_high,-0.2334731484404109,0.04622726361382611,0.24182315474290747,-0.001189307961037785,-0.0007835343803298795,0.006240917383950029,0.18696637600837657,0.01727141544134887,0.02015967748354265,0.010589793877858815,0.25520895226144485,0.23452998647602183,-0.00013533044512086716,0.00012779143583843835,0.0033962759215438814,0.003287926362958392,0.0030107037024690217,0.032007816801555365,-0.004553739837843964,0.12494656814030791,0.022507780387927397,0.06827590839381148,0.0732130770791148,0.08900523317750797,-0.029183079681350976,0.14701677378171882,-0.16207174523792808,0.3340480380411587,-0.269384987657054,0.04222239595475309,0.25520895226144485,0.3598995934185733,0.04222239626331098,0.027186694069490154,0.29956184060440844,,,,,,,,,,-0.03215213774729068,0.2532149914450167,0.08304606319532483,0.027186694069490154,0.12129390357335158,0.25782322083217646,-0.20234322789453912,-0.1226092509138882,0.23739990866990524,0.23810412533548067,0.011050202329620033,0.020525344086661193,-0.32734307862769285,-0.40823883622326285,1.0,-0.16667395706610422,0.3755584632054545,0.026030046608984142,-0.08851807942402382,0.09630596863231838,0.08587594706897025,0.09630596863231838,,0.09630596863231838,-0.07468276319846084,0.3675788256355899,-0.07211764211329641,,0.9306453499843622,0.02122074517283556,,0.12679613896804298,0.05700919194765736,-0.14110666233635355,-0.12951954600992302,0.005681706957887867,-0.1431608559626093,0.08876898505954642,4.539124981780053e-06,0.10886341972377354
variance_regime_extreme,-0.45350527781651684,0.06297281000024997,0.5033320850662996,0.0028495939818615704,0.05713281640802384,-0.03743867481884929,0.25441023805663293,-0.04399786389333271,-0.06081001667701734,-0.022862320455706457,0.7336092816797052,0.2903585612890447,0.01794369733568383,0.005770674799061026,0.008420858831057306,0.00635683851896594,-0.0020044687446085607,0.09124497626169034,-0.03763513123190748,0.2822325762440851,0.06395635957742336,0.17180022970447184,0.09732778334870863,0.12559466621628504,-0.09693277385561688,0.49767466950686057,-0.11933447862212167,0.3948665097908608,-0.2218290837480662,0.15417089714697493,0.7336092816797052,0.41064731863411663,0.15417089658525593,0.4158093322905756,0.3614392109441114,,,,,,,,,,-0.10075247970152165,0.5096775400346492,0.09184253398601097,0.4158093322905756,0.44037577840418607,0.6998909371511559,-0.23654809595107587,-0.15292801312520032,0.49156783374563146,0.46501558643732205,-0.003959432445344704,0.07396809479460678,-0.21822815756547032,-0.27215852386174616,-0.16667395706610422,1.0,0.7244695600122303,0.8849871597914015,-0.07198259945248926,0.1407964714203679,0.12245253276519683,0.1407964714203679,,0.1407964714203679,-0.04978838068922477,-0.0612658174023948,0.43268692591665464,,-0.15511434310706518,0.3685867131279021,,-0.16039072843236418,0.008215699165934467,-0.18281481789850781,-0.14295875017348522,-0.0030722497971836546,-0.17618445549658912,0.13506989594328367,-0.0641286770401925,0.08054448965499943
signal_thresh_adaptive,-0.6249299659159677,0.09330574124771572,0.6817723830001957,0.011381478990154573,0.061365533214224756,-0.029703828912421976,0.3473429730816241,-0.06606354491028395,-0.0842042727125342,-0.03013773228747048,0.9486025877548421,0.43091618597113573,0.01619680410124464,0.008707888113186872,0.01266802232690467,0.011987945713372892,0.0009732213425037396,0.11486568738825,-0.033264341473875005,0.3785382626437477,0.07285997908715766,0.21323721654420644,0.13947046355282863,0.18559298472602836,-0.09670513319173624,0.5173137183562462,-0.27816642263006425,0.5508143303921469,-0.43069056142338497,0.18894646539506282,0.9486025877548421,0.6290557989614325,0.1889464645483841,0.6963899665207924,0.5282752458788501,,,,,,,,,,-0.11622902901916919,0.6960666746062398,0.15207869985867145,0.6963899665207924,0.5955766580407049,0.9163623094654721,-0.3698783875461723,-0.239076754311181,0.6672623712221125,0.6393041492980409,0.011026627081147808,0.09058577173622151,-0.6032269477622854,-0.1860275652680002,0.3755584632054545,0.7244695600122303,1.0,0.8535231473693172,-0.11673219564753184,0.1972080855518966,0.17425983158217828,0.1972080855518966,,0.1972080855518966,-0.13756800537195363,0.13847664921424338,0.3066370453220484,,0.350593598387976,0.5944100506995994,,-0.04799796871872348,0.051975548104624875,-0.2520174865183199,-0.20824353040306098,0.0018139773589127403,-0.2469387669336192,0.18786752395341982,-0.05207095666556794,0.13417318130150013
effective_info_ratio_threshold,-0.5529639824177255,0.09750397822743889,0.6161370505910553,0.005174283995212384,0.06034094737078701,-0.0187759917221601,0.31667005027980977,-0.03285389685047267,-0.044995706991468654,-0.015235295936556698,0.8048282995217478,0.40120026047997986,0.014727223616582253,0.009816148792851524,0.013069469178193653,0.011838925057474716,0.00031304479576666817,0.10843792377184137,-0.0316048560583465,0.33055744201394993,0.07599428453041643,0.1960914470275684,0.1364312115040129,0.18070063151486618,-0.0840435565838798,0.49580793965550035,-0.285523192460311,0.494294213133291,-0.41881954661989446,0.15672670366958433,0.8048282995217478,0.5916489986304458,0.15672670319133583,0.3981782064082973,0.4899500583711189,,,,,,,,,,-0.11272640384693575,0.6227382933127126,0.15275802350017773,0.3981782064082973,0.47023631863864807,0.7840896859053452,-0.3517665310583337,-0.22665738530885965,0.5969062807192882,0.5720189957388258,0.01599404036185687,0.08366732172164891,-0.6475221787173548,0.04250393514293081,0.026030046608984142,0.8849871597914015,0.8535231473693172,1.0,-0.10191683173954542,0.18809205803657653,0.16682736170603307,0.18809205803657653,,0.18809205803657653,-0.14773107695336782,0.009568093963769668,0.3829223736458556,,0.024224741836526065,0.3515884436652938,,-0.0681221067817094,0.05046391172600786,-0.22934770945098482,-0.192379082454713,-0.0006880099742493147,-0.22519639624584104,0.18428862421972686,-0.05584332154612652,0.13610298013862498
economically_significant_traditional,0.03188430276820586,0.3557045941231694,0.0006249630902303528,0.03211998194524808,0.03519600175533119,0.08267546301659155,-0.07393448158088449,-0.05813509658500315,-0.020613672422411928,-0.0989254616750269,-0.09320449477233864,-0.1054455547649038,0.11297483113449697,-0.12107567468781073,-0.1675939661587663,-0.18617617196804742,-0.0013039073338165618,0.0014410396310256643,-0.05137198474593609,0.05069392205417914,0.13189167274266547,-0.027589742742243545,0.01397288552965414,0.053770030754653045,0.03919899099816366,-0.06887608652446564,0.07769991519991329,-0.09064398983690901,0.09213225957452453,-0.023937810337443646,-0.09320449477233864,-0.11598585188057442,-0.023937810491405236,-0.040194573837450176,-0.12022720660610552,,,,,,,,,,0.01522019820723846,-0.016732919366643215,0.45258882464852285,-0.040194573837450176,-0.024376879769338607,-0.0637071710861973,0.4560401206565504,0.40785067002667946,0.0015763731026933014,-0.033589372404630974,0.30511721387940394,0.10649213455839904,0.09580076455367988,0.026742488557688675,-0.08851807942402382,-0.07198259945248926,-0.11673219564753184,-0.10191683173954542,1.0,0.156062812833922,0.18013462389257037,0.156062812833922,,0.156062812833922,0.34777104165782097,0.0026561874562936027,-0.03038238562752959,,-0.07718218948126535,-0.015151991436202463,,0.4880520900032068,0.3724138203438504,0.5839193314939358,0.716223490882824,0.025536527232008433,0.6485572306058155,0.18006865535730954,0.5413117444565835,0.16390860146788921
economically_significant_expected_value,-0.08830773171022889,0.33323990002085885,0.28631073092050136,0.10433812834871616,0.10088791037649136,0.07463910879676576,0.05678354359108233,-0.03751559365793505,0.0013826414323575877,-0.07488001638437343,0.19070084678214613,0.05846223963726296,0.11175975145201102,-0.06220003429750287,-0.10334657699151041,-0.11007337472326786,-0.0037668581535677784,0.07791759786801528,-0.07216269796853558,0.1657758308062999,0.23513452430004433,0.04738494815845821,0.08606627288515159,0.07169137301333324,0.050173197457143694,0.12679210125080514,-0.058410916589160866,0.14261124790665572,-0.09780112409173791,0.03239128640374372,0.19070084678214613,0.15370095380102647,0.03239128607334652,0.0888349341132538,0.08376120233208918,,,,,,,,,,-0.035952065510296796,0.19911864877987126,0.3129143188569712,0.0888349341132538,0.1365938038379387,0.2073482867709363,0.1045131453274132,0.14994249609854787,0.3800156962007062,-0.013157838345471583,0.3055894205222576,0.6201724062194046,-0.16379428958738912,-0.011638842127080632,0.09630596863231838,0.1407964714203679,0.1972080855518966,0.18809205803657653,0.156062812833922,1.0,0.9148548237412379,1.0,,1.0,0.0733222707718748,0.17811529981009627,0.14798541819061148,,0.10124108730842993,0.1190556320367317,,0.27114582195577996,0.3271838507414432,0.20668337964835343,0.20238005532597433,0.016456206803821174,0.21203770558816656,0.9675395953129836,0.5616266013930044,0.9873628772428342
economically_significant_combined,-0.0653057240157205,0.3771565957171336,0.27417891955491097,0.11550310663589375,0.0943850078184954,0.0833421118764531,0.04879582713041327,-0.043929564747209056,-0.0010850286199139047,-0.09542980178260063,0.1670685933991299,0.05048498430810145,0.148060300573006,-0.07989071058408799,-0.13560820248037614,-0.1436765867915794,-0.0034461283521420713,0.06926770333229013,-0.06886491466796058,0.15382352112686135,0.2341310176923484,0.03641708983063952,0.0838085011122149,0.06538120209681991,0.055785425241607074,0.11343960936694689,-0.055352216935347955,0.12924561080474978,-0.08848997228997389,0.04672958566644707,0.1670685933991299,0.139557649921426,0.04672958538859928,0.07708505637788707,0.07305800026130235,,,,,,,,,,-0.027057070069561553,0.1803734339535567,0.41893124118790215,0.07708505637788707,0.12277411327009513,0.18381911473311907,0.19176856619716778,0.2418663332318072,0.3443249920940853,-0.012001724752993336,0.3419061563816373,0.5761720350353918,-0.1492474483641305,-0.005496550601911099,0.08587594706897025,0.12245253276519683,0.17425983158217828,0.16682736170603307,0.18013462389257037,0.9148548237412379,1.0,0.9148548237412379,,0.9148548237412379,0.08875850060472146,0.19963423674014477,0.16495910356785135,,0.08896664996495257,0.1364365235709213,,0.3740481914982824,0.3704513840188247,0.30752257607215766,0.25037564102919946,0.018612580040306307,0.29964916665847635,0.9091288356873378,0.6116724756984784,0.9048545175484891
economically_significant,-0.08830773171022889,0.33323990002085885,0.28631073092050136,0.10433812834871616,0.10088791037649136,0.07463910879676576,0.05678354359108233,-0.03751559365793505,0.0013826414323575877,-0.07488001638437343,0.19070084678214613,0.05846223963726296,0.11175975145201102,-0.06220003429750287,-0.10334657699151041,-0.11007337472326786,-0.0037668581535677784,0.07791759786801528,-0.07216269796853558,0.1657758308062999,0.23513452430004433,0.04738494815845821,0.08606627288515159,0.07169137301333324,0.050173197457143694,0.12679210125080514,-0.058410916589160866,0.14261124790665572,-0.09780112409173791,0.03239128640374372,0.19070084678214613,0.15370095380102647,0.03239128607334652,0.0888349341132538,0.08376120233208918,,,,,,,,,,-0.035952065510296796,0.19911864877987126,0.3129143188569712,0.0888349341132538,0.1365938038379387,0.2073482867709363,0.1045131453274132,0.14994249609854787,0.3800156962007062,-0.013157838345471583,0.3055894205222576,0.6201724062194046,-0.16379428958738912,-0.011638842127080632,0.09630596863231838,0.1407964714203679,0.1972080855518966,0.18809205803657653,0.156062812833922,1.0,0.9148548237412379,1.0,,1.0,0.0733222707718748,0.17811529981009627,0.14798541819061148,,0.10124108730842993,0.1190556320367317,,0.27114582195577996,0.3271838507414432,0.20668337964835343,0.20238005532597433,0.016456206803821174,0.21203770558816656,0.9675395953129836,0.5616266013930044,0.9873628772428342
high_quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeable,-0.08830773171022889,0.33323990002085885,0.28631073092050136,0.10433812834871616,0.10088791037649136,0.07463910879676576,0.05678354359108233,-0.03751559365793505,0.0013826414323575877,-0.07488001638437343,0.19070084678214613,0.05846223963726296,0.11175975145201102,-0.06220003429750287,-0.10334657699151041,-0.11007337472326786,-0.0037668581535677784,0.07791759786801528,-0.07216269796853558,0.1657758308062999,0.23513452430004433,0.04738494815845821,0.08606627288515159,0.07169137301333324,0.050173197457143694,0.12679210125080514,-0.058410916589160866,0.14261124790665572,-0.09780112409173791,0.03239128640374372,0.19070084678214613,0.15370095380102647,0.03239128607334652,0.0888349341132538,0.08376120233208918,,,,,,,,,,-0.035952065510296796,0.19911864877987126,0.3129143188569712,0.0888349341132538,0.1365938038379387,0.2073482867709363,0.1045131453274132,0.14994249609854787,0.3800156962007062,-0.013157838345471583,0.3055894205222576,0.6201724062194046,-0.16379428958738912,-0.011638842127080632,0.09630596863231838,0.1407964714203679,0.1972080855518966,0.18809205803657653,0.156062812833922,1.0,0.9148548237412379,1.0,,1.0,0.0733222707718748,0.17811529981009627,0.14798541819061148,,0.10124108730842993,0.1190556320367317,,0.27114582195577996,0.3271838507414432,0.20668337964835343,0.20238005532597433,0.016456206803821174,0.21203770558816656,0.9675395953129836,0.5616266013930044,0.9873628772428342
q50_x_low_variance,0.09042486204442128,0.42264779738901004,-0.07249159099579587,0.025658364492509564,0.014622602464692174,0.026323912078201662,-0.052478958135596214,-0.06017601567615444,-0.027265734863645148,-0.08914978879469881,-0.10646683746827686,-0.07008082190725766,0.09889087027496095,-0.21032900612234517,-0.29120415338077116,-0.3153508207822892,-0.0008981563000446723,-0.024718877083993868,-0.040580977468028134,-0.01829273963940182,0.10712403623540988,-0.026964039405083757,-0.021846922258475805,-0.0264790754892251,0.015116006638315313,-0.05125648630296161,0.04795202023124918,-0.08851688912799976,0.09152672601704204,-0.023373280103774006,-0.10646683746827686,-0.11231222316942162,-0.02337328010871488,-0.03478413917310805,-0.08879072130793293,,,,,,,,,,0.03773055935938787,-0.08684402067472112,0.1857611630628241,-0.03478413917310805,-0.05301024489793763,-0.10114823630305046,0.36480925513104107,0.3105141047382723,-0.08695272975708701,-0.07592681481910073,0.5186045927167448,0.04800324098976407,0.22814828867483727,-0.12194796924361904,-0.07468276319846084,-0.04978838068922477,-0.13756800537195363,-0.14773107695336782,0.34777104165782097,0.0733222707718748,0.08875850060472146,0.0733222707718748,,0.0733222707718748,1.0,-0.027451802391711307,-0.02154278138678886,,-0.06950316629463098,-0.02780474308294457,,0.2056842620333935,0.4405235020573913,0.3628891948265677,0.3932296046641783,0.0042021332693739895,0.3885551639532463,0.10891462567315993,0.27188920293265584,0.07800895031963465
q50_x_high_variance,-0.08217537576743716,0.4699760976140749,0.13874646355379383,0.05417619410485244,0.06888036271253889,0.05580991162105901,0.08037275227897908,-0.1878399226772839,-0.09943991599413234,-0.26399631102592047,0.09746201450697743,0.09688507854616848,0.2963670124299877,-0.1694825940432954,-0.2434271860785333,-0.27071531831488743,0.004912585690875539,0.050152308006187196,-0.05197783440796782,0.0716356520562647,0.10805778697926795,0.01810729880193624,0.05653138842799028,0.03644544727681409,0.008219846488350412,0.07641421051203459,-0.061969489680382184,0.14469189670439517,-0.10435262728793596,0.03699406599619796,0.09746201450697743,0.14892787710244584,0.03699406618231348,0.011328598447973327,0.1182296963055967,,,,,,,,,,-0.029245352741138445,0.11756989425936017,0.3162859217267803,0.011328598447973327,0.06467655443442336,0.10725328721335572,0.06954268373643324,0.13179223385608374,0.1270232569376068,0.09314890146778348,0.28232911191393656,0.13343532960252472,-0.12032438442190434,-0.15005995199778518,0.3675788256355899,-0.0612658174023948,0.13847664921424338,0.009568093963769668,0.0026561874562936027,0.17811529981009627,0.19963423674014477,0.17811529981009627,,0.17811529981009627,-0.027451802391711307,1.0,-0.026508918195613997,,0.3666949455289757,0.05608280235839594,,0.34203585635839845,0.48925098294617597,0.14669451032368103,0.0961908904756327,0.025779623277609912,0.1347730561673683,0.22867187160118693,0.17703844345221337,0.185727911743401
q50_x_extreme_variance,-0.21003178682293658,0.3528379731518962,0.29621569338472853,0.06677175423311713,0.0692205251185602,0.04283117819243596,0.11677835438844988,-0.18816389947811082,-0.10574961591922605,-0.28039591231578176,0.3197337729039072,0.12924981945598388,0.346630157655401,-0.10371764954116233,-0.1542637080722721,-0.17459470766137952,-0.0008673074192004416,0.0618040612972898,-0.04749029482228913,0.1265986799594551,0.09944763182854377,0.042162458730627995,0.0915820932898136,0.05597397526006961,-0.012036710064692886,0.23402405780118463,-0.05163446871087311,0.18335561448014936,-0.09792361987541547,0.08483276214065147,0.3197337729039072,0.1882351989753329,0.08483276127472016,0.16338837314019464,0.1692728379892632,,,,,,,,,,-0.058165348341703345,0.2695185406386315,0.25304778344955864,0.16338837314019464,0.2479422533342699,0.32183827652414065,-0.04062292648027438,0.025351110709114066,0.2810355764856238,0.22403606250320973,0.14875190571880567,0.15454530878123934,-0.09442447064545965,-0.11775943505175551,-0.07211764211329641,0.43268692591665464,0.3066370453220484,0.3829223736458556,-0.03038238562752959,0.14798541819061148,0.16495910356785135,0.14798541819061148,,0.14798541819061148,-0.02154278138678886,-0.026508918195613997,1.0,,-0.06711594828457636,0.2950024732795732,,0.03566908862618821,0.23736343244134916,0.02600399493490006,-0.033716669168415855,-0.0002445251309952357,0.012244166842868146,0.19014304478969413,0.019708271689615413,0.11013132349271262
q50_x_trending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spread_x_high_variance,-0.3508540388250841,0.055910371815100154,0.3415317526299889,-0.013814120857809177,0.018719459507931194,-0.0011694302278355674,0.09886368761873453,0.007171089544194844,0.011489615328528833,-0.0008257453637043679,0.2464292909535174,0.14847971066819685,0.008260720630614669,-0.0031257672865650237,-0.0009052668032525952,-0.0008628518534292303,0.004337784417807159,0.05610815318544952,-0.01695432414635399,0.20247394537619107,0.020248923701011345,0.112344924639644,0.10171089904609217,0.1185343154203499,-0.06168554589255021,0.06642377332282079,-0.14135752604318794,0.23245192251647046,-0.21639771996491736,0.012393097976598825,0.2464292909535174,0.2652261331037054,0.012393098152715278,0.028666235826832812,0.19033339312887665,,,,,,,,,,-0.06645481125463949,0.3689214576242828,0.10910096844370888,0.028666235826832812,0.22134392990962506,0.2992946566886001,-0.19406783940662686,-0.1493776707517814,0.3432796822598763,0.349586282826793,-0.0063244889144078035,0.018848952642294824,-0.3046403139744275,-0.3799255746142016,0.9306453499843622,-0.15511434310706518,0.350593598387976,0.024224741836526065,-0.07718218948126535,0.10124108730842993,0.08896664996495257,0.10124108730842993,,0.10124108730842993,-0.06950316629463098,0.3666949455289757,-0.06711594828457636,,1.0,0.028072959962286828,,0.1506095328611324,0.0663413526275601,-0.1095981207957303,-0.10483395024685292,0.008438099069299449,-0.11261893180170181,0.08976018276424809,0.001542595417727029,0.11317150156617306
vol_risk_x_abs_q50,-0.36576336515012664,0.12391268479197834,0.40748386513014645,0.03556798755806804,0.05369772428336829,-0.012508984153233578,0.1364166406573117,-0.1380764873865477,-0.13412963825473995,-0.15685832895300178,0.641786020316948,0.15951572446503134,0.1175781502665271,-0.029968937632594148,-0.048220335866281924,-0.05344293099143437,-0.00035105566469088986,0.07275685958436734,-0.027106294430445543,0.25890867094238607,0.05135003886681599,0.10813001546075889,0.0685029347076511,0.07921381427817382,-0.05304486833852283,0.261757100190581,-0.06910598678332844,0.20546987058508326,-0.12061682814328674,0.20702682748750698,0.641786020316948,0.2188111759370064,0.2070268260431912,0.8356286225602495,0.19298308800777045,,,,,,,,,,-0.0628508175024263,0.41188128497381327,0.21663691432557433,0.8356286225602495,0.5024297997087144,0.6137782426953143,-0.071646104099681,-0.01255458443649016,0.42302476810474704,0.34907262061563477,0.04470566881417551,0.14441151989948706,-0.13365993366610102,-0.11801531703925473,0.02122074517283556,0.3685867131279021,0.5944100506995994,0.3515884436652938,-0.015151991436202463,0.1190556320367317,0.1364365235709213,0.1190556320367317,,0.1190556320367317,-0.02780474308294457,0.05608280235839594,0.2950024732795732,,0.028072959962286828,1.0,,0.012289584847772947,0.07450626981431026,-0.0006288149483101876,-0.02053677812363382,0.005374959200539472,-0.006215018190835014,0.11884763152687108,0.020228230785386523,0.04300943009962441
enhanced_info_ratio_x_trending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
signal_to_variance_ratio,-0.0471800930144391,0.576042643139553,0.10309501194815882,0.04214314241411888,-0.0061324331685339685,0.11544017247575235,-0.06338960175439246,-0.10332334818014038,-0.03139104413761757,-0.22258813300488411,-0.08665133512282794,-0.07197057102028113,0.2843162452413847,-0.2098981356262331,-0.3271126786425615,-0.36095299763516564,-3.972040929243918e-05,-0.024828428727718652,-0.01595512122695997,0.0962974589261851,0.10702837344381787,-0.030434505543218908,0.04517382106719719,0.0952672229072767,0.03486516759111157,-0.08767266773835306,-0.02594260706603392,-0.03547780252898185,-0.017876122657130587,0.021126571420202443,-0.08665133512282794,-0.0163571525165632,0.021126571540201883,-0.1008565819174183,-0.05868810097229603,,,,,,,,,,0.03434358512825407,0.07993130905611805,0.9388035580327782,-0.1008565819174183,0.0014030989915228564,-0.029359508686973092,0.6944667427361583,0.7109324668609199,0.1087649119767965,0.04012375386030656,0.44463822249020535,0.19566377018775957,-0.1197232611008738,0.10668345597042835,0.12679613896804298,-0.16039072843236418,-0.04799796871872348,-0.0681221067817094,0.4880520900032068,0.27114582195577996,0.3740481914982824,0.27114582195577996,,0.27114582195577996,0.2056842620333935,0.34203585635839845,0.03566908862618821,,0.1506095328611324,0.012289584847772947,,1.0,0.5991227522092095,0.9009894896493946,0.7402763230266831,0.03892851996882558,0.8842742812404196,0.3169811126647341,0.5672923630986378,0.2963708231264378
variance_adjusted_signal,-0.036560293698382165,0.9900955092270012,0.13105179238348588,0.08811483290557551,0.10440477397999148,0.1056014509504893,0.04320007848033538,-0.29166383965273285,-0.15253748210373952,-0.410906115782434,0.04091313056522523,0.05827524975358248,0.46765672918769086,-0.3931046720289225,-0.5584032967664442,-0.6143592914614499,0.0028129208640389424,0.046288299577201784,-0.09800279571920802,0.08212471053896309,0.230298865027743,-0.005658636874165851,0.06123895823748859,0.033128748164414,0.04206768015091977,0.03189590622433453,-0.06200007458192168,0.06908024524233519,-0.07788313981525166,0.016743498514431736,0.04091313056522523,0.09128683231209182,0.016743498254552472,-0.001560042779673955,0.0669307784822016,,,,,,,,,,-0.004527336252147754,0.08907564061998159,0.604611815696261,-0.001560042779673955,0.05359454440052939,0.06169191830506,0.4092176909762927,0.4434668574133613,0.11107160396413754,0.055210973266250914,0.7850862771680321,0.2467296401802383,-0.09232270026281617,0.03478160716333009,0.05700919194765736,0.008215699165934467,0.051975548104624875,0.05046391172600786,0.3724138203438504,0.3271838507414432,0.3704513840188247,0.3271838507414432,,0.3271838507414432,0.4405235020573913,0.48925098294617597,0.23736343244134916,,0.0663413526275601,0.07450626981431026,,0.5991227522092095,1.0,0.5391592783383424,0.5245149643486837,0.027929236283888107,0.552919839501478,0.4199736187893595,0.46566178117417484,0.33350002922493255
