,q10,q50,q90,truth,$btc_dom,$fg_index,$high_vol_flag,$momentum_10,$momentum_25,$momentum_5,$realized_vol_6,$relative_volatility_index,OPEN1,RSV1,RSV2,RSV3,VOLUME1,btc_std_7d,btc_zscore_14d,fg_std_7d,fg_zscore_14d,vol_momentum_scaled,vol_raw,vol_raw_decile,vol_raw_momentum,vol_risk,vol_scaled,prob_up,vol_regime_low,vol_regime_medium,vol_regime_high,momentum_regime_trending,momentum_regime_ranging,regime_low_vol_trending,regime_low_vol_ranging,regime_high_vol_trending,regime_high_vol_ranging,regime_stability,spread,abs_q50,market_variance,prediction_variance,total_risk,enhanced_info_ratio,info_ratio,potential_gain,potential_loss,expected_value,variance_regime_low,variance_regime_medium,variance_regime_high,variance_regime_extreme,signal_thresh_adaptive,effective_info_ratio_threshold,economically_significant_traditional,economically_significant_expected_value,economically_significant_combined,economically_significant,high_quality,tradeable,q50_x_low_variance,q50_x_high_variance,q50_x_extreme_variance,q50_x_trending,spread_x_high_variance,vol_risk_x_abs_q50,enhanced_info_ratio_x_trending,signal_to_variance_ratio,variance_adjusted_signal,signal_tier,kelly_position_size,side,signal_strength,position_size_suggestion
variance_regime_extreme,-0.4481559687085258,0.06297281000024997,0.5033320945970764,0.0028495939818615704,0.05713281640802384,-0.03743867481884929,0.25441023805663293,-0.04399786389333271,-0.06081001667701734,-0.022862320455706457,0.7336092816797052,0.2903585612890447,0.01794369733568383,0.005770674799061026,0.008420858831057306,0.00635683851896594,-0.0020044687446085607,0.2822325762440851,0.06395635957742336,0.12559466621628504,-0.09693277385561688,0.15417089714697493,0.7336092816797052,0.41064731863411663,0.15417089658525593,0.4158093322905756,0.3614392109441114,-0.003925097882080678,,,,,,,,,,-0.10075247970152165,0.5082014078199321,0.09184253398601097,0.4158093322905756,0.4313417233591766,0.6995300083373096,-0.23651704169100943,-0.15240710434566362,0.4904475558003033,0.4603358983389144,0.07170610802228318,-0.21822815756547032,-0.27215852386174616,-0.16667395706610422,1.0,0.7244695600122303,0.8849871597914015,-0.07198259945248926,0.14041718158403485,0.12205216283002226,0.14041718158403485,,0.14041718158403485,-0.04978838068922477,-0.0612658174023948,0.43268692591665464,,-0.15498513688904683,0.3685867131279021,,-0.16039072843236418,0.008215699165934467,-0.14295875017348522,-0.07382932548456984,0.13514459582068095,-0.06407623014626469,0.08021654804781972
signal_thresh_adaptive,-0.6180715432919841,0.09330574124771572,0.6817723922440108,0.011381478990154573,0.061365533214224756,-0.029703828912421976,0.3473429730816241,-0.06606354491028395,-0.0842042727125342,-0.03013773228747048,0.9486025877548421,0.43091618597113573,0.01619680410124464,0.008707888113186872,0.01266802232690467,0.011987945713372892,0.0009732213425037396,0.3785382626437477,0.07285997908715766,0.18559298472602836,-0.09670513319173624,0.18894646539506282,0.9486025877548421,0.6290557989614325,0.1889464645483841,0.6963899665207924,0.5282752458788501,0.010573582246279458,,,,,,,,,,-0.11622902901916919,0.6943338515972771,0.15207869985867145,0.6963899665207924,0.5873462162997204,0.915726282658838,-0.3696324687675444,-0.23796649157701824,0.6663458496292698,0.6327912620535281,0.0887577451738509,-0.6032269477622854,-0.1860275652680002,0.3755584632054545,0.7244695600122303,1.0,0.8535231473693172,-0.11673219564753184,0.19605665184926688,0.17374146534120524,0.19605665184926688,,0.19605665184926688,-0.13756800537195363,0.13847664921424338,0.3066370453220484,,0.3503142675187003,0.5944100506995994,,-0.04799796871872348,0.051975548104624875,-0.20824353040306098,-0.10118335294830995,0.18718513198286577,-0.05259278100799459,0.13382527090290325
effective_info_ratio_threshold,-0.5453019730932619,0.09750397822743889,0.6161370544028675,0.005174283995212384,0.06034094737078701,-0.0187759917221601,0.31667005027980977,-0.03285389685047267,-0.044995706991468654,-0.015235295936556698,0.8048282995217478,0.40120026047997986,0.014727223616582253,0.009816148792851524,0.013069469178193653,0.011838925057474716,0.00031304479576666817,0.33055744201394993,0.07599428453041643,0.18070063151486618,-0.0840435565838798,0.15672670366958433,0.8048282995217478,0.5916489986304458,0.15672670319133583,0.3981782064082973,0.4899500583711189,0.015479783506737366,,,,,,,,,,-0.11272640384693575,0.620317505621125,0.15275802350017773,0.3981782064082973,0.45994145592259383,0.7834204827802352,-0.35156520001301705,-0.22561803457634458,0.5951538644126636,0.5654966383136361,0.08160111840834038,-0.6475221787173548,0.04250393514293081,0.026030046608984142,0.8849871597914015,0.8535231473693172,1.0,-0.10191683173954542,0.1885638948540355,0.16757999430627077,0.1885638948540355,,0.1885638948540355,-0.14773107695336782,0.009568093963769668,0.3829223736458556,,0.024204563255923333,0.3515884436652938,,-0.0681221067817094,0.05046391172600786,-0.192379082454713,-0.09157017434679122,0.18514502427587157,-0.0558356358311992,0.13661730795556487
economically_significant_traditional,0.032627201164605005,0.3557045941231694,0.0006249667968729995,0.03211998194524808,0.03519600175533119,0.08267546301659155,-0.07393448158088449,-0.05813509658500315,-0.020613672422411928,-0.0989254616750269,-0.09320449477233864,-0.1054455547649038,0.11297483113449697,-0.12107567468781073,-0.1675939661587663,-0.18617617196804742,-0.0013039073338165618,0.05069392205417914,0.13189167274266547,0.053770030754653045,0.03919899099816366,-0.023937810337443646,-0.09320449477233864,-0.11598585188057442,-0.023937810491405236,-0.040194573837450176,-0.12022720660610552,0.3043546671966807,,,,,,,,,,0.01522019820723846,-0.017307209414758908,0.45258882464852285,-0.040194573837450176,-0.024033106358016247,-0.06396009856735532,0.4574668283341785,0.4097863066639949,0.0015139993450694925,-0.03434182610089708,0.10535370624513975,0.09580076455367988,0.026742488557688675,-0.08851807942402382,-0.07198259945248926,-0.11673219564753184,-0.10191683173954542,1.0,0.15290558244029204,0.17713905050040438,0.15290558244029204,,0.15290558244029204,0.34777104165782097,0.0026561874562936027,-0.03038238562752959,,-0.077051806052795,-0.015151991436202463,,0.4880520900032068,0.3724138203438504,0.716223490882824,0.6806325351352387,0.17636224288847976,0.5416877149647701,0.16063030241759327
economically_significant_expected_value,-0.07960027930670235,0.3347512258982735,0.28572732760913505,0.10796038594868788,0.09766840726629433,0.0721661176810085,0.05460590314056832,-0.04079194707656801,0.0010236633789633314,-0.0759147969107545,0.1893393751970102,0.05802645095922611,0.11476285534681052,-0.06347554349466941,-0.10550989336479576,-0.11192642067163798,-0.003806709692913624,0.15683023909362467,0.2377436650159963,0.07055594065837606,0.0521289750866759,0.03203528081860941,0.1893393751970102,0.15157884321232404,0.03203528051785299,0.08625087889320994,0.08244366242592695,0.30965784784262973,,,,,,,,,,-0.0331825597898881,0.19399639301944258,0.3116228295039081,0.08625087889320994,0.13039191307418294,0.20434212076577268,0.10474328507795168,0.15208057755170898,0.37972971255410887,-0.0221734031129716,0.6165607123144122,-0.16540398932649586,-0.009025098333464746,0.09523347819229448,0.14041718158403485,0.19605665184926688,0.1885638948540355,0.15290558244029204,1.0,0.9137480580319541,1.0,,1.0,0.07260990052613259,0.17861693951479707,0.150894858839151,,0.09880893524433675,0.11732855147259927,,0.269569892421897,0.32839906610754466,0.1984242889974624,0.323839707334958,0.9675995065015126,0.5580073219722261,0.9874594997024281
economically_significant_combined,-0.05762940432121005,0.3790045099531737,0.2737903638442998,0.1189839361383253,0.09053368979980787,0.07975379920310971,0.04670800733788548,-0.04798300533572487,-0.0023603941750369502,-0.09685642167345097,0.16661064210030388,0.05008299255821491,0.15141709494057096,-0.08221408168415821,-0.1384984380452619,-0.14629024562934184,-0.003478373589392769,0.14668795462953527,0.23605968478774403,0.06551594304839128,0.05636765164559083,0.04633546233608714,0.16661064210030388,0.13775496110621557,0.04633546210405863,0.0749992701763003,0.07263049072236995,0.34603212789360843,,,,,,,,,,-0.024161180723753933,0.17581250953184027,0.4191592996832234,0.0749992701763003,0.11712475157647936,0.181649844637721,0.19317475152632166,0.24527635148690596,0.3443089679665621,-0.02026457372972092,0.5731951013065195,-0.15148017728222504,-0.002870473495839555,0.08551792916426858,0.12205216283002226,0.17374146534120524,0.16757999430627077,0.17713905050040438,0.9137480580319541,1.0,0.9137480580319541,,0.9137480580319541,0.08801244013347383,0.20040759637636543,0.16806714093243535,,0.08703138491135051,0.1350028396460917,,0.37390006214982985,0.37201298382221315,0.24694180536671592,0.3581266973314751,0.9072913538493749,0.6083867803019325,0.9036550750508138
economically_significant,-0.07960027930670235,0.3347512258982735,0.28572732760913505,0.10796038594868788,0.09766840726629433,0.0721661176810085,0.05460590314056832,-0.04079194707656801,0.0010236633789633314,-0.0759147969107545,0.1893393751970102,0.05802645095922611,0.11476285534681052,-0.06347554349466941,-0.10550989336479576,-0.11192642067163798,-0.003806709692913624,0.15683023909362467,0.2377436650159963,0.07055594065837606,0.0521289750866759,0.03203528081860941,0.1893393751970102,0.15157884321232404,0.03203528051785299,0.08625087889320994,0.08244366242592695,0.30965784784262973,,,,,,,,,,-0.0331825597898881,0.19399639301944258,0.3116228295039081,0.08625087889320994,0.13039191307418294,0.20434212076577268,0.10474328507795168,0.15208057755170898,0.37972971255410887,-0.0221734031129716,0.6165607123144122,-0.16540398932649586,-0.009025098333464746,0.09523347819229448,0.14041718158403485,0.19605665184926688,0.1885638948540355,0.15290558244029204,1.0,0.9137480580319541,1.0,,1.0,0.07260990052613259,0.17861693951479707,0.150894858839151,,0.09880893524433675,0.11732855147259927,,0.269569892421897,0.32839906610754466,0.1984242889974624,0.323839707334958,0.9675995065015126,0.5580073219722261,0.9874594997024281
high_quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tradeable,-0.07960027930670235,0.3347512258982735,0.28572732760913505,0.10796038594868788,0.09766840726629433,0.0721661176810085,0.05460590314056832,-0.04079194707656801,0.0010236633789633314,-0.0759147969107545,0.1893393751970102,0.05802645095922611,0.11476285534681052,-0.06347554349466941,-0.10550989336479576,-0.11192642067163798,-0.003806709692913624,0.15683023909362467,0.2377436650159963,0.07055594065837606,0.0521289750866759,0.03203528081860941,0.1893393751970102,0.15157884321232404,0.03203528051785299,0.08625087889320994,0.08244366242592695,0.30965784784262973,,,,,,,,,,-0.0331825597898881,0.19399639301944258,0.3116228295039081,0.08625087889320994,0.13039191307418294,0.20434212076577268,0.10474328507795168,0.15208057755170898,0.37972971255410887,-0.0221734031129716,0.6165607123144122,-0.16540398932649586,-0.009025098333464746,0.09523347819229448,0.14041718158403485,0.19605665184926688,0.1885638948540355,0.15290558244029204,1.0,0.9137480580319541,1.0,,1.0,0.07260990052613259,0.17861693951479707,0.150894858839151,,0.09880893524433675,0.11732855147259927,,0.269569892421897,0.32839906610754466,0.1984242889974624,0.323839707334958,0.9675995065015126,0.5580073219722261,0.9874594997024281
q50_x_low_variance,0.09033276338857545,0.42264779738901004,-0.07249158899891904,0.025658364492509564,0.014622602464692174,0.026323912078201662,-0.052478958135596214,-0.06017601567615444,-0.027265734863645148,-0.08914978879469881,-0.10646683746827686,-0.07008082190725766,0.09889087027496095,-0.21032900612234517,-0.29120415338077116,-0.3153508207822892,-0.0008981563000446723,-0.01829273963940182,0.10712403623540988,-0.0264790754892251,0.015116006638315313,-0.023373280103774006,-0.10646683746827686,-0.11231222316942162,-0.02337328010871488,-0.03478413917310805,-0.08879072130793293,0.5119273504236245,,,,,,,,,,0.03773055935938787,-0.08713311204969293,0.1857611630628241,-0.03478413917310805,-0.05179886272449073,-0.10136742745546388,0.36640386829031507,0.3119189973191097,-0.086916247732714,-0.07602528211751394,0.04795511303729273,0.22814828867483727,-0.12194796924361904,-0.07468276319846084,-0.04978838068922477,-0.13756800537195363,-0.14773107695336782,0.34777104165782097,0.07260990052613259,0.08801244013347383,0.07260990052613259,,0.07260990052613259,1.0,-0.027451802391711307,-0.02154278138678886,,-0.06944527196276401,-0.02780474308294457,,0.2056842620333935,0.4405235020573913,0.3932296046641783,0.24134580968632174,0.10816099828214122,0.2743452142428294,0.07725402228274603
q50_x_high_variance,-0.07841399808956868,0.4699760976140749,0.13874646775004373,0.05417619410485244,0.06888036271253889,0.05580991162105901,0.08037275227897908,-0.1878399226772839,-0.09943991599413234,-0.26399631102592047,0.09746201450697743,0.09688507854616848,0.2963670124299877,-0.1694825940432954,-0.2434271860785333,-0.27071531831488743,0.004912585690875539,0.0716356520562647,0.10805778697926795,0.03644544727681409,0.008219846488350412,0.03699406599619796,0.09746201450697743,0.14892787710244584,0.03699406618231348,0.011328598447973327,0.1182296963055967,0.279010382167267,,,,,,,,,,-0.029245352741138445,0.11569648697863943,0.3162859217267803,0.011328598447973327,0.06236742220450354,0.10665797283568146,0.0698025552417232,0.13302662514633046,0.12694537450660998,0.08910457287077016,0.13443460385253617,-0.12032438442190434,-0.15005995199778518,0.3675788256355899,-0.0612658174023948,0.13847664921424338,0.009568093963769668,0.0026561874562936027,0.17861693951479707,0.20040759637636543,0.17861693951479707,,0.17861693951479707,-0.027451802391711307,1.0,-0.026508918195613997,,0.3654393764361842,0.05608280235839594,,0.34203585635839845,0.48925098294617597,0.0961908904756327,0.06441374547716176,0.2288608796335906,0.17468181917861308,0.18617848376347837
q50_x_extreme_variance,-0.20625488366660788,0.3528379731518962,0.2962156981069261,0.06677175423311713,0.0692205251185602,0.04283117819243596,0.11677835438844988,-0.18816389947811082,-0.10574961591922605,-0.28039591231578176,0.3197337729039072,0.12924981945598388,0.346630157655401,-0.10371764954116233,-0.1542637080722721,-0.17459470766137952,-0.0008673074192004416,0.1265986799594551,0.09944763182854377,0.05597397526006961,-0.012036710064692886,0.08483276214065147,0.3197337729039072,0.1882351989753329,0.08483276127472016,0.16338837314019464,0.1692728379892632,0.14729445346820483,,,,,,,,,,-0.058165348341703345,0.2680042001683822,0.25304778344955864,0.16338837314019464,0.24202431780479514,0.3215425209966556,-0.04066232841706779,0.026110206205120154,0.2798556623804733,0.22095015926985062,0.1506728851789649,-0.09442447064545965,-0.11775943505175551,-0.07211764211329641,0.43268692591665464,0.3066370453220484,0.3829223736458556,-0.03038238562752959,0.150894858839151,0.16806714093243535,0.150894858839151,,0.150894858839151,-0.02154278138678886,-0.026508918195613997,1.0,,-0.06706004244329394,0.2950024732795732,,0.03566908862618821,0.23736343244134916,-0.033716669168415855,-0.017279935710654202,0.19277766510955366,0.020824507546927426,0.11283227034999677
q50_x_trending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spread_x_high_variance,-0.34641071547972446,0.055366173679703146,0.3411191665531747,-0.015704808138005545,0.01917456603165766,-0.0001728849004806966,0.09889844152142363,0.007525188914047089,0.011745775164556013,-0.0005776176846784255,0.24632413761809446,0.14858400748846706,0.007967751433199723,-0.0028824741258029404,-0.0005351483556807344,-0.0005069771507331334,0.004792395046191738,0.20276664761833563,0.019826276900364845,0.11840432591958266,-0.06123996999235752,0.013110966431653645,0.24632413761809446,0.2654187466672648,0.013110966604731863,0.028681874228652718,0.19007263664125654,-0.007517448196858294,,,,,,,,,,-0.06672891871087415,0.36749394008391467,0.10868435569876783,0.028681874228652718,0.21637634723646096,0.2989925878053983,-0.19403420941458824,-0.1491794144568516,0.3414232301748769,0.3464924902344349,0.016060909765543783,-0.30438655650728336,-0.3796091064808248,0.9298701465855136,-0.15498513688904683,0.3503142675187003,0.024204563255923333,-0.077051806052795,0.09880893524433675,0.08703138491135051,0.09880893524433675,,0.09880893524433675,-0.06944527196276401,0.3654393764361842,-0.06706004244329394,,1.0,0.028048227008784513,,0.1501391597690919,0.0657687800946101,-0.1048855609485536,-0.05760508140553235,0.08749114666476773,-0.0005720144814415533,0.11063358766481111
vol_risk_x_abs_q50,-0.3664741793085523,0.12391268479197834,0.4074838709579791,0.03556798755806804,0.05369772428336829,-0.012508984153233578,0.1364166406573117,-0.1380764873865477,-0.13412963825473995,-0.15685832895300178,0.641786020316948,0.15951572446503134,0.1175781502665271,-0.029968937632594148,-0.048220335866281924,-0.05344293099143437,-0.00035105566469088986,0.25890867094238607,0.05135003886681599,0.07921381427817382,-0.05304486833852283,0.20702682748750698,0.641786020316948,0.2188111759370064,0.2070268260431912,0.8356286225602495,0.19298308800777045,0.04425764479992346,,,,,,,,,,-0.0628508175024263,0.4134041033940217,0.21663691432557433,0.8356286225602495,0.5034827539954394,0.6139050749693794,-0.07162111664228235,-0.01219077566514718,0.42623764932966424,0.34643137026522336,0.14474907704805828,-0.13365993366610102,-0.11801531703925473,0.02122074517283556,0.3685867131279021,0.5944100506995994,0.3515884436652938,-0.015151991436202463,0.11732855147259927,0.1350028396460917,0.11732855147259927,,0.11732855147259927,-0.02780474308294457,0.05608280235839594,0.2950024732795732,,0.028048227008784513,1.0,,0.012289584847772947,0.07450626981431026,-0.02053677812363382,-0.005143294183538319,0.11721720683458098,0.019934415118872097,0.04266285356693201
enhanced_info_ratio_x_trending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
signal_to_variance_ratio,-0.04434955063039951,0.576042643139553,0.10309499994255547,0.04214314241411888,-0.0061324331685339685,0.11544017247575235,-0.06338960175439246,-0.10332334818014038,-0.03139104413761757,-0.22258813300488411,-0.08665133512282794,-0.07197057102028113,0.2843162452413847,-0.2098981356262331,-0.3271126786425615,-0.36095299763516564,-3.972040929243918e-05,0.0962974589261851,0.10702837344381787,0.0952672229072767,0.03486516759111157,0.021126571420202443,-0.08665133512282794,-0.0163571525165632,0.021126571540201883,-0.1008565819174183,-0.05868810097229603,0.441698616373501,,,,,,,,,,0.03434358512825407,0.07844536552552552,0.9388035580327782,-0.1008565819174183,0.0002889170899832923,-0.02981881065692259,0.6950048172406798,0.7120578753725797,0.10890382139096101,0.036978072380988436,0.19493946072524926,-0.1197232611008738,0.10668345597042835,0.12679613896804298,-0.16039072843236418,-0.04799796871872348,-0.0681221067817094,0.4880520900032068,0.269569892421897,0.37390006214982985,0.269569892421897,,0.269569892421897,0.2056842620333935,0.34203585635839845,0.03566908862618821,,0.1501391597690919,0.012289584847772947,,1.0,0.5991227522092095,0.7402763230266831,0.48782938031785605,0.31469233676447056,0.566919871450928,0.2946139290619028
variance_adjusted_signal,-0.03232303897266136,0.9900955092270012,0.13105177744495441,0.08811483290557551,0.10440477397999148,0.1056014509504893,0.04320007848033538,-0.29166383965273285,-0.15253748210373952,-0.410906115782434,0.04091313056522523,0.05827524975358248,0.46765672918769086,-0.3931046720289225,-0.5584032967664442,-0.6143592914614499,0.0028129208640389424,0.08212471053896309,0.230298865027743,0.033128748164414,0.04206768015091977,0.016743498514431736,0.04091313056522523,0.09128683231209182,0.016743498254552472,-0.001560042779673955,0.0669307784822016,0.7752807286773353,,,,,,,,,,-0.004527336252147754,0.08671535609651583,0.604611815696261,-0.001560042779673955,0.05155685474747296,0.06086592046928285,0.41063698352328243,0.44627115153651115,0.11053132147477224,0.050991914390018565,0.2449064686325078,-0.09232270026281617,0.03478160716333009,0.05700919194765736,0.008215699165934467,0.051975548104624875,0.05046391172600786,0.3724138203438504,0.32839906610754466,0.37201298382221315,0.32839906610754466,,0.32839906610754466,0.4405235020573913,0.48925098294617597,0.23736343244134916,,0.0657687800946101,0.07450626981431026,,0.5991227522092095,1.0,0.5245149643486837,0.35660471019568707,0.42130259794590397,0.4659423367456846,0.33457375861274785
signal_tier,0.06658505617192743,0.5015920474993348,-0.03195683938765237,0.038038788965396135,0.00649308956249807,0.10898543584831587,-0.12672960358224716,-0.09321180259805723,-0.03535576447320403,-0.17286888001253348,-0.1733602645091038,-0.17248129441992208,0.20105573009132408,-0.19939007290553076,-0.2822228080015154,-0.31329728900254045,-0.0029493724658840323,0.035509372966097644,0.11814972758940241,0.03502695323946649,0.04607508750950783,-0.020129157988971108,-0.1733602645091038,-0.1838959786639505,-0.02012915812218971,-0.07836507727343958,-0.18682511541712835,0.4260985828336336,,,,,,,,,,0.05134611308681359,-0.052878826976941774,0.6857450227513987,-0.07836507727343958,-0.05296603059051968,-0.13062342050936215,0.7095811079662079,0.6505362155053195,-0.022957272512045317,-0.07671831475164347,0.15111006340175945,0.16924071653838324,0.034987629469105774,-0.12951954600992302,-0.14295875017348522,-0.20824353040306098,-0.192379082454713,0.716223490882824,0.1984242889974624,0.24694180536671592,0.1984242889974624,,0.1984242889974624,0.3932296046641783,0.0961908904756327,-0.033716669168415855,,-0.1048855609485536,-0.02053677812363382,,0.7402763230266831,0.5245149643486837,1.0,0.6516128991234237,0.23305171696827207,0.5888592693974413,0.21154567934106902
kelly_position_size,0.10781132343987634,0.3416867279467231,0.019150849794541038,0.07238557114354309,0.04391878579826632,0.09757661588524708,-0.04932024443802178,-0.049390342259961945,-0.009671524159430168,-0.08685775117339935,-0.08548620181694647,-0.06974169690269068,0.11198845585706278,-0.0945729494874771,-0.13905282130615473,-0.15402068659899765,-0.0015066609517952801,0.03320959538283788,0.18055186971304385,0.022996179389329473,0.070088809153409,0.007147370285579239,-0.08548620181694647,-0.05851735926816534,0.007147370338012973,-0.03956209598843511,-0.08076939852119507,0.4186732160302329,,,,,,,,,,0.02884254167508017,-0.048161476324899886,0.45541128915346807,-0.03956209598843511,-0.0380952945901132,-0.07375894083849889,0.48892864677995507,0.48799490807603313,0.029754916953784665,-0.1216587163345316,0.2725970623602823,0.07109245259719324,0.030988207567563847,-0.06402599968663382,-0.07382932548456984,-0.10118335294830995,-0.09157017434679122,0.6806325351352387,0.323839707334958,0.3581266973314751,0.323839707334958,,0.323839707334958,0.24134580968632174,0.06441374547716176,-0.017279935710654202,,-0.05760508140553235,-0.005143294183538319,,0.48782938031785605,0.35660471019568707,0.6516128991234237,1.0,0.3528020741537558,0.7938098558032936,0.335090736266643
side,-0.0252764314278033,0.43004429627512364,0.30789613253733894,0.16490034886187685,0.11374171048532485,0.08795227872403746,0.056429327805368475,-0.06391348890920129,-0.016219418202054733,-0.11171315087997077,0.179472816161963,0.06930874392373439,0.15889498075229452,-0.09110160306162614,-0.1474190438424899,-0.1571584735901946,-0.003683370420257415,0.15025181637663454,0.27943294357156734,0.057052373964396864,0.059103664617667195,0.04245777274194278,0.179472816161963,0.160235324819942,0.042457772475603804,0.07680112253250448,0.08635151472900675,0.3919687122940585,,,,,,,,,,-0.031208566817052565,0.17634341767742315,0.35686288901178775,0.07680112253250448,0.11504468842142569,0.1905349062619178,0.14250789187245771,0.19535065976098712,0.3520482267147983,-0.02721363901081525,0.6034371332722777,-0.1668676175517511,0.001428700913970733,0.08806177840885628,0.13514459582068095,0.18718513198286577,0.18514502427587157,0.17636224288847976,0.9675995065015126,0.9072913538493749,0.9675995065015126,,0.9675995065015126,0.10816099828214122,0.2288608796335906,0.19277766510955366,,0.08749114666476773,0.11721720683458098,,0.31469233676447056,0.42130259794590397,0.23305171696827207,0.3528020741537558,1.0,0.5936920553743693,0.9565631156519809
signal_strength,0.08930973999134008,0.451471678558186,0.06139917927872037,0.08867191071734512,0.06002807322904256,0.11802898823221226,-0.03128890314264503,-0.07415836178460469,-0.021308909758598907,-0.12677035910982357,-0.052438355694694704,-0.04763784157866403,0.16617148072364926,-0.13150547904435142,-0.19525847969195118,-0.21414690229119532,-0.002124171881274307,0.05308149586269447,0.20679480180282772,0.03539204416391877,0.07835645171355765,0.021144857244645848,-0.052438355694694704,-0.025463419767608356,0.021144857215806237,-0.032608090519525144,-0.05467416090258211,0.46280072465998495,,,,,,,,,,0.02514978044248846,-0.0158377242450235,0.5417628901558342,-0.032608090519525144,-0.02310536899056565,-0.04058460787527385,0.5034635510936605,0.5087592377889767,0.07623234011431042,-0.10834045961292002,0.3326556353983285,0.012157671128354858,0.028858976053301608,-0.0012150841072253212,-0.06407623014626469,-0.05259278100799459,-0.0558356358311992,0.5416877149647701,0.5580073219722261,0.6083867803019325,0.5580073219722261,,0.5580073219722261,0.2743452142428294,0.17468181917861308,0.020824507546927426,,-0.0005720144814415533,0.019934415118872097,,0.566919871450928,0.4659423367456846,0.5888592693974413,0.7938098558032936,0.5936920553743693,1.0,0.5718813490079879
position_size_suggestion,-0.03562152888103314,0.3321428882992542,0.23236577351036167,0.10137573600963926,0.09133258938698373,0.0791898431572233,0.03551796703431883,-0.027318025784383956,0.01741547141881396,-0.065171002679481,0.10629021998395614,0.036623141233325454,0.10610574718524511,-0.06393456349881899,-0.10640923767327982,-0.11271510774089127,-0.003758971648877038,0.12913261586645602,0.23543702949463238,0.06486087571360222,0.06238220816403268,0.007726403180538394,0.10629021998395614,0.12370947476628354,0.007726403093784092,0.01203326464954831,0.056338524304426485,0.3143942044209761,,,,,,,,,,-0.022824568542673746,0.142028577062838,0.3064808095640064,0.01203326464954831,0.07229652663966049,0.12590724602529152,0.12403849171837845,0.16641332978191525,0.319830665272954,-0.05922438806230683,0.58314243423106,-0.15505452496817276,0.007962928945710884,0.10772179033128022,0.08021654804781972,0.13382527090290325,0.13661730795556487,0.16063030241759327,0.9874594997024281,0.9036550750508138,0.9874594997024281,,0.9874594997024281,0.07725402228274603,0.18617848376347837,0.11283227034999677,,0.11063358766481111,0.04266285356693201,,0.2946139290619028,0.33457375861274785,0.21154567934106902,0.335090736266643,0.9565631156519809,0.5718813490079879,1.0
